CRIMEID,CCN,PERSONID,PERSONTYPE,AGE,age_band,FATAL,MAJORINJURY,MINORINJURY,severity,IMPAIRED,SPEEDING,TICKETISSUED,INVEHICLETYPE,match_source,year_ccn,year,year_month,ward,date_source
70323124496,26060975,70323558202,Bicyclist,17,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70305491283,26060493,70305702617,Bicyclist,14,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 5,reportdate
70276739144,26059500,70279435179,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,,,ccn_year_fallback
70284912060,26059780,70285156104,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 5,reportdate
70287648173,26059940,70288693366,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70299519630,26060270,70299561642,Driver,27,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70299519630,26060270,70299561710,Passenger,5,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70299519630,26060270,70299621406,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70409035704,26063690,70409139940,Bicyclist,31,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70361823864,26061854,70409419983,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 7,reportdate
70420927036,26063874,70421055905,Driver,49,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70422901422,26063958,70423105006,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70391328331,26063138,70391405618,Driver,39,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 4,reportdate
70391897717,26063185,70392174919,Driver,23,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70351794681,26061734,70351999176,Driver,24,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70351794681,26061734,70352035166,Passenger,23,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70357644345,26061911,70357753077,Bicyclist,45,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70492934689,26066147,70492966670,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 7,reportdate
70496131616,26066406,70496200082,Driver,23,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 5,reportdate
70498660120,26066417,70498915296,Other,32,25-34,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70476730195,26065631,70476810995,Driver,38,35-44,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70477773921,26065889,70477965452,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70462902610,26065382,70463136357,Driver,26,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70471352823,26065566,70471582819,Passenger,46,45-54,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 5,reportdate
70424148054,26064162,70424582437,Driver,44,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 5,reportdate
70424790299,26063675,70424870560,Bicyclist,38,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70425921565,26064205,70426068981,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 4,reportdate
70543064340,26068333,70543195997,Driver,24,16-24,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70547583975,26068415,70547704056,Driver,37,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70579694594,26069040,70581785820,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70584656814,26069066,70586862979,Driver,30,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70597847031,26069178,70599120280,Driver,27,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 7,reportdate
70520656229,26067118,70520925747,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70523139533,26067410,70523279459,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70510543343,26066784,70510632103,Driver,29,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 4,reportdate
70511033606,26066982,70511262698,Driver,32,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 7,reportdate
70766274008,26072957,70766481220,Bicyclist,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70777677065,26072452,70778499407,Driver,31,25-34,N,Y,N,Major,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 5,reportdate
70661120002,26070605,70662004519,Driver,31,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 1,reportdate
70742294599,26071243,70743411881,Driver,27,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 6,reportdate
70748692204,26071469,70748853827,Driver,22,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70619712566,26069475,70620138015,Driver,21,16-24,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 4,reportdate
70940951835,26079137,70940954393,Passenger,16,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
70940951835,26079137,70940954403,Driver,17,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
70944633619,26076902,70945383328,Driver,27,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 6,reportdate
70800386906,26073096,70800516052,Other,27,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70803039330,26073760,70803183238,Driver,27,25-34,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70803590910,26073740,70803754020,Driver,17,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 8,reportdate
70805338392,26073911,70805505853,Driver,20,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
70806913559,26073857,70806938340,Bicyclist,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 6,reportdate
70825958667,26074653,70826039936,Driver,40,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 5,reportdate
70828112284,26074591,70829575030,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
71005301279,26081817,71005374330,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 8,reportdate
70999671518,26081478,70999926790,Driver,33,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 1,reportdate
70848023061,26075495,70848279317,Bicyclist,43,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 7,reportdate
70914965120,26078222,70915134759,Driver,14,<16,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
70914965120,26078222,70915189408,Passenger,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
70970770751,26080377,70971271350,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
70997726306,26081383,70997838459,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
71004753593,26081785,71004923860,Driver,26,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 3,reportdate
71094363228,26085523,71094459931,Bicyclist,44,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
71085693280,26085127,71086009856,Driver,46,45-54,Y,N,N,Fatal,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 1,reportdate
70876865006,26076573,70876893814,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 1,reportdate
71045879774,26083485,71046153605,Driver,22,16-24,Y,N,N,Fatal,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 6,reportdate
71060232066,26084071,71060464630,Driver,13,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 7,reportdate
71070157474,26084523,71070255399,Driver,15,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 7,reportdate
71185376017,26088356,71185504684,Bicyclist,33,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 8,reportdate
71198768429,26086475,71198941718,Bicyclist,46,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
71098768147,26085217,71099254422,Driver,26,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 6,reportdate
71151405939,26087386,71151571865,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 8,reportdate
71186639075,26088518,71187400555,Driver,41,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 6,reportdate
71153813698,26087443,71167545205,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 1,reportdate
71095411636,26085620,71095641932,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 5,reportdate
71097418945,26085643,71097556529,Driver,17,16-24,Y,N,N,Fatal,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 8,reportdate
71064786910,26084249,71065132660,Bicyclist,43,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 7,reportdate
71132165277,26085701,71132263527,Driver,46,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
71149135961,26087232,71149409775,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
71150263108,26087310,71150350618,Driver,34,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 3,reportdate
71150351329,26087290,71152448254,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
71235608549,26090472,71237566398,Driver,60,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
71287104451,26091882,71287412994,Driver,30,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
71253717123,26091220,71253865069,Bicyclist,33,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 5,reportdate
71184379273,26088084,71184561969,Driver,21,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
71219274994,26089623,71219803688,Bicyclist,20,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
71224560534,26089948,71224732822,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 2,reportdate
71225408053,26089976,71227691871,Driver,18,16-24,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 7,reportdate
71231890024,26090140,71232056300,Other,25,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 6,reportdate
70996149583,26081252,70996344782,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 4,reportdate
71236292206,26090376,71236358575,Driver,40,35-44,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 8,reportdate
71236292206,26090376,71236384300,Passenger,10,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-06,Ward 8,reportdate
71462979365,26094075,71463103478,Driver,29,25-34,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71467588922,26094262,71468398876,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71497526913,26094580,71497708863,Driver,33,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71514003957,26094818,71514657165,Driver,24,16-24,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71361761127,26091404,71362054557,Driver,0,<16,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 7,reportdate
71272745849,26091552,71274415361,Driver,24,16-24,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 8,reportdate
71537540201,26072823,71537566391,Driver,41,35-44,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-05,Ward 2,reportdate
71597116131,26096932,71599719578,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
71620872458,26097474,71621108145,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 1,reportdate
71620872458,26097474,71621108186,Passenger,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 1,reportdate
54698669131,24037736,54699896645,Driver,39,35-44,N,Y,N,Major,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2024,2024,2024-03,Ward 4,reportdate
71596600203,26096914,71596714957,Other,57,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71558157884,26095331,71566442451,Driver,63,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71574195229,26096388,71574326658,Driver,30,25-34,N,N,N,None,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71363966282,26092931,71363971510,Driver,36,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 8,reportdate
71633886622,26098155,71634183871,Other,12,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 8,reportdate
71662064672,26098730,71662099612,Driver,25,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
71662849713,26098781,71663167259,Other,35,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71685655414,26098975,71686028860,Other,29,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71709169464,26099461,71709735224,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 4,reportdate
71635772759,26098239,71636011600,Bicyclist,18,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71635772759,26098239,71636011642,Bicyclist,0,<16,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71643304769,26098243,71644196835,Driver,36,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
40851896543,23008857,40852720042,Driver,23,16-24,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2023,2023,2023-01,Ward 1,reportdate
71390004902,26093201,71390184922,Other,49,45-54,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 1,reportdate
71714530175,26099840,71715448470,Bicyclist,35,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71716951587,26099974,71717260587,Driver,70,65+,N,Y,N,Major,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 7,reportdate
71716951587,26099974,71717260623,Passenger,70,65+,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 7,reportdate
71794997371,26101958,71795764335,Driver,63,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 8,reportdate
71797879802,26102030,71798073665,Bicyclist,32,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 7,reportdate
71809845924,26102519,71811194412,Driver,58,55-64,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 1,reportdate
71730266755,26100262,71730383093,Driver,41,35-44,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
71516772641,26094975,71517226491,Driver,0,<16,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71760283680,26101245,71760332509,Driver,30,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71762210413,26101347,71762337948,Driver,31,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
71868054710,26104512,71868095193,Driver,29,25-34,N,N,Y,Minor,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 5,reportdate
71824404195,26102842,71824544444,Driver,32,25-34,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
71897352510,26105424,71897843385,Driver,0,<16,N,Y,N,Major,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 4,reportdate
71849602366,26103783,71849668807,Driver,57,55-64,N,N,Y,Minor,N,N,Y,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 2,reportdate
71856404728,26104146,71856676973,Driver,31,25-34,N,N,N,None,N,N,N,Moped or motorized bicycle,moped_or_motorized_bicycle,2026,2026,2026-07,Ward 6,reportdate
